"","bln.err2","opt.rer.unregularized.err2","opt.rer.ue.zr.full.err2","opt.rer.eq.zr.half.err2","opt.rer.ue.zr.half.err2","opt.rer.eq.eq.half.err2","opt.rer.ue.eq.half.err2","opt.rer.ue.mn.half.err2","opt.rer.ue.mn.full.err2","opt.rer.ue.mn.js1.err2","opt.cov.unregularized.err2","opt.cov.ue.zr.full.err2","opt.cov.eq.zr.half.err2","opt.cov.ue.zr.half.err2","opt.cov.eq.eq.half.err2","opt.cov.ue.eq.half.err2","opt.cov.ue.mn.half.err2","opt.cov.ue.mn.full.err2","opt.cov.ue.mn.js1.err2","fpc.add.unregularized.err2","fpc.add.ue.zr.full.err2","fpc.add.eq.zr.half.err2","fpc.add.ue.zr.half.err2","fpc.add.eq.eq.half.err2","fpc.add.ue.eq.half.err2","fpc.add.ue.mn.half.err2","fpc.add.ue.mn.full.err2","fpc.add.ue.mn.js1.err2","fpc.max.unregularized.err2","fpc.max.ue.zr.full.err2","fpc.max.eq.zr.half.err2","fpc.max.ue.zr.half.err2","fpc.max.eq.eq.half.err2","fpc.max.ue.eq.half.err2","fpc.max.ue.mn.half.err2","fpc.max.ue.mn.full.err2","fpc.max.ue.mn.js1.err2","mle.cov.unregularized.err2","mle.cov.ue.zr.full.err2","mle.cov.eq.zr.half.err2","mle.cov.ue.zr.half.err2","mle.cov.eq.eq.half.err2","mle.cov.ue.eq.half.err2","mle.cov.ue.mn.half.err2","mle.cov.ue.mn.full.err2","mle.cov.ue.mn.js1.err2","corpcor.unregularized.err2","corpcor.ue.zr.full.err2","corpcor.eq.zr.half.err2","corpcor.ue.zr.half.err2","corpcor.eq.eq.half.err2","corpcor.ue.eq.half.err2","corpcor.ue.mn.half.err2","corpcor.ue.mn.full.err2","corpcor.ue.mn.js1.err2"
"1",1,2.55733174199201,2.0502046990874,1.22030738402901,2.18575578439085,1.1368133960914,1.1368133960914,1.69726352143045,1.49821812867031,1.6678052819098,1.00044794658434,1.00044794658434,1.00044794658434,1.00044794658434,1.00044794658434,1.00044794658434,1.00044794658434,1.00044794658434,1.00044794658434,2.71290163403787,2.09641212676355,1.23889137438335,2.24375445622608,1.15344712249945,1.15344712249945,1.57685042636245,1.3654530498001,1.53818795903181,2.73251765305227,2.10372025965855,1.23983478045541,2.2531549212015,1.15380892503999,1.15380892503999,1.58596959430193,1.37298549182834,1.54807422574221,0.403997550515946,0.527683362182229,0.827858823265608,0.475962422305383,0.938822140466081,0.938822140466081,0.601448431817964,0.71259226768346,0.631552804938423,0.939552050745231,0.965566217821624,0.983686332051355,0.958398817595256,0.991586354783265,0.991586354783265,0.987377551973979,0.99651307241266,1.01162651345872
"2",1,2.55137684006247,2.01611481073196,1.27075440648378,2.17596087990505,1.16574791472442,1.16574791472442,1.71643312589086,1.48161693757142,1.67908496111288,1.00104832272085,1.00104832272085,1.00104832272085,1.00104832272085,1.00104832272085,1.00104832272085,1.00104832272085,1.00104832272085,1.00104832272085,2.75429936848539,2.08497843411014,1.2907418780299,2.26596709175203,1.18137435713461,1.18137435713461,1.6436885867065,1.38971459047908,1.59757479885665,2.76783071884697,2.09013352037285,1.29161957927393,2.27263893824889,1.18169108393859,1.18169108393859,1.65175659202586,1.3960853122169,1.60564280843056,0.316936704577239,0.403585119929323,0.737291072549229,0.223131530079082,0.912828250133636,0.912828250133636,0.250542851671402,0.541246707063075,0.266420659141259,0.960976383152346,0.978042167558504,0.987788049740805,0.97241149681311,0.993906015650101,0.993906015650101,0.991181189997819,0.998460468896502,1.01180047076154
"3",1,2.67695954484756,2.07623828330797,1.21069335926321,2.20827223495179,1.13408173485856,1.13408173485856,1.70678188660348,1.50892928462055,1.67478368996029,1.00060308065823,1.00060308065823,1.00060308065823,1.00060308065823,1.00060308065823,1.00060308065823,1.00060308065823,1.00060308065823,1.00060308065823,2.92061153765782,2.154299061147,1.23028469805981,2.31467841979127,1.14633446820277,1.14633446820277,1.66518536116056,1.45083894708206,1.62825916272043,2.926443335078,2.15654923656099,1.23030427235467,2.31730320106206,1.14634110079881,1.14634110079881,1.67209683703555,1.45625017842306,1.63499773578188,0.418331464869318,0.515987574711493,0.833663770312485,0.378369899090151,0.944995606315669,0.944995606315669,0.445863535755584,0.711614225321292,0.499597469148066,0.978447020756568,0.987976080598624,0.994656290162491,0.985359085876558,0.997444060380026,0.997444060380026,0.996027310954854,0.999241706844177,1.00604299768374
"4",1,3.3474908868111,2.33623619492376,1.23056556785253,2.51878505751414,1.14258639227709,1.14258639227709,1.80148900494383,1.57603187426267,1.76564528032996,0.998803878857525,0.998803878857525,0.998803878857525,0.998803878857525,0.998803878857525,0.998803878857525,0.998803878857525,0.998803878857525,0.998803878857525,3.58371260049485,2.39469690036349,1.24137228081029,2.59768899420231,1.14997610120954,1.14997610120954,1.77648813687369,1.53992427994428,1.73750519275379,3.58531580761824,2.39501404375244,1.24137228081029,2.59806218742037,1.14997610120954,1.14997610120954,1.77908574733036,1.54187575757973,1.73998997129681,0.419869665135469,0.512293355688217,0.901386529824625,0.352129335581332,0.981001959660379,0.981001959660379,0.418803436505081,0.703770421481515,0.49002685114553,0.993411933062974,0.995755104551799,0.996996784243193,0.994985289063274,0.997815009228016,0.997815009228016,0.997533261081031,0.998496252105438,1.00053231827192
"5",1,2.89849363159325,2.29604621380015,1.31237395118053,2.50904533582626,1.21941235802844,1.21941235802844,1.9339286355194,1.6448442847887,1.89129153630032,0.997217518160649,0.997217518160649,0.997217518160649,0.997217518160649,0.997217518160649,0.997217518160649,0.997217518160649,0.997217518160649,0.997217518160649,3.05172022446448,2.34488892833488,1.32131214615306,2.57701201690666,1.22499132001921,1.22499132001921,1.9218140858321,1.62042059410273,1.87569480446431,3.05159451758529,2.34498161978331,1.32131214615306,2.57712396835161,1.22499132001921,1.22499132001921,1.92344693724773,1.62158129833005,1.87725019488051,0.209766527132414,0.274968425416433,0.736546142422896,0.226356525114342,0.918836802036571,0.918836802036571,0.307182738507494,0.427911107889366,0.331345590277196,0.996043360216835,0.996593038889343,0.996980783356831,0.99646843668702,0.997104542665243,0.997104542665243,0.997060044840035,0.997167156673714,0.997456500076003
"6",1,3.69047563144128,2.43179750840927,1.15679531291495,2.56276704964606,1.10497293324466,1.10497293324466,1.79095805238794,1.62068559061455,1.76712881285119,1.00104833334387,1.00104833334387,1.00104833334387,1.00104833334387,1.00104833334387,1.00104833334387,1.00104833334387,1.00104833334387,1.00104833334387,3.79667049955383,2.45349621099889,1.16028563919187,2.59239773909325,1.106915141537,1.106915141537,1.7693502907533,1.5964914521389,1.7447036249763,3.79667049955383,2.45349621099889,1.16028563919187,2.59239773909325,1.106915141537,1.106915141537,1.7693502907533,1.5964914521389,1.7447036249763,0.50063071228625,0.626364608805282,1.02145614581695,0.613261595057283,1.03405794583185,1.03405794583185,0.820798086736848,0.834732026078507,0.831991291282727,1.00111591796901,1.00111132231709,1.001136716168,1.00113520865262,1.00110596867878,1.00110596867878,1.00111892145524,1.00106159704043,1.00087142349195
"7",1,4.50499029455441,2.70223050016668,1.56204578392275,3.31649142008853,1.33956024801296,1.33956024801296,2.3415650911209,1.70990569218165,2.29443480521332,0.996991179225788,0.996991179225788,0.996991179225788,0.996991179225788,0.996991179225788,0.996991179225788,0.996991179225788,0.996991179225788,0.996991179225788,4.56760210874176,2.70230658890675,1.56435472000871,3.32035246641685,1.34218394060284,1.34218394060284,2.30629763424904,1.68044819097888,2.25807279213161,4.56760210874176,2.70230658890675,1.56435472000871,3.32035246641685,1.34218394060284,1.34218394060284,2.30629763424904,1.68044819097888,2.25807279213161,0.359791411982162,0.439391622401384,0.587008575413336,0.244419030927059,0.876186721481273,0.876186721481273,0.27032298824055,0.719846954831191,0.285635745131153,0.997275300162388,0.997174719697463,0.997155333938056,0.99723387703466,0.997089554895872,0.997089554895872,0.997108334290912,0.997014143899638,0.996799851266672
"8",1,3.02001119243264,2.39301883012731,1.36159813231962,2.71057177545317,1.19762265640678,1.19762265640678,1.91118899464647,1.51839765573429,1.82950718841231,0.991766825482723,0.991766825482723,0.991766825482723,0.991766825482723,0.991766825482723,0.991766825482723,0.991766825482723,0.991766825482723,0.991766825482723,3.04341457517773,2.38447031882103,1.36153281877746,2.70258238264031,1.19748560172966,1.19748560172966,1.89194355117986,1.50141210852014,1.81019313964047,3.04341457517773,2.38447031882103,1.36153281877746,2.70258238264031,1.19748560172966,1.19748560172966,1.89194355117986,1.50141210852014,1.81019313964047,0.791292880324734,1.06913932052275,0.943814667641032,0.975776728985944,0.973421218552857,0.973421218552857,0.984690628576573,1.03253591340312,1.01994606954451,0.991876177976791,0.991849744621876,0.991776863222271,0.991851590709771,0.991773965332835,0.991773965332835,0.991790731135276,0.991784098119217,0.991781495356422
"9",1,1.35999555772976,1.4189655000993,1.12659222603154,1.55849144323081,1.03842518933817,1.03842518933817,1.385823788639,1.162381458376,1.35030938276545,0.997385121035504,0.997385121035504,0.997385121035504,0.997385121035504,0.997385121035504,0.997385121035504,0.997385121035504,0.997385121035504,0.997385121035504,1.36670315215912,1.4219476037847,1.13087533714944,1.56111351987773,1.04012638309436,1.04012638309436,1.38556856141345,1.16120942517092,1.34986096911552,1.36670315215912,1.4219476037847,1.13087533714944,1.56111351987773,1.04012638309436,1.04012638309436,1.38556856141345,1.16120942517092,1.34986096911552,0.620907580019813,0.782361375054845,0.721706908411932,0.64011578620846,0.902729348895723,0.902729348895723,0.674876485010988,0.902307067212204,0.718474189977971,0.997430169909607,0.99742020238207,0.997437078457359,0.997438275953394,0.997415550600299,0.997415550600299,0.997422389794262,0.997391835446307,0.99735297054591
"10",1,11.2604847516474,4.46879354752005,8.07780727725057,10.7678146825452,3.84745670665612,3.84745670665612,7.76978758114779,2.12583790145013,6.11465216347712,1.00946418404756,1.00946418404756,1.00946418404756,1.00946418404756,1.00946418404756,1.00946418404756,1.00946418404756,1.00946418404756,1.00946418404756,11.5527994069146,4.40833205368084,8.08510698041145,10.5692483580828,3.81952908365552,3.81952908365552,7.54674268851008,2.0616654895839,5.90565344830016,11.5527994069146,4.40833205368084,8.08510698041145,10.5692483580828,3.81952908365552,3.81952908365552,7.54674268851008,2.0616654895839,5.90565344830016,2.77000914920416,1.78903019502109,2.18236212010784,2.77522742601469,1.39190949563849,1.39190949563849,2.22770747581969,1.22700489410902,1.89115489234056,1.00947114607257,1.00947028231296,1.00946838342514,1.00947065960076,1.00946753752153,1.00946753752153,1.00946840590851,1.00946538846644,1.00946392393287
